Yolo9000_18;2.0790691000000003;0.016680358032428365
Yolo9000_19;0.41388630000000004;0.004049144923314057
Yolo9000_23;32.3922471;0.17113967028684293
MobilNet_01;0.42468190000000006;0.009346452529703451
MobilNet_02;0.3210568;0.0022040056170527264
MobilNet_03;0.6762423999999999;0.002974976409990503
MobilNet_04;0.274339;0.0027594583164092124
MobilNet_05;0.6075411000000001;0.003125772814841172
MobilNet_06;0.2887466;0.0017098048543620272
MobilNet_07;0.679485;0.00407578880708997
MobilNet_08;0.34940109999999996;0.00398820840603898
MobilNet_09;1.6057335;0.0056897307888862485
ResNet18_01;0.5253048999999999;0.00796019948807817
ResNet18_02;0.25452829999999993;0.0019960109243187985
ResNet18_03;0.14404409999999998;0.0012056118322246203
ResNet18_04;0.1589712;0.0010844590172062755
ResNet18_05;0.11860579999999998;0.003692623804288761
ResNet18_06;0.23471630000000002;0.0017098082962718373
ResNet18_07;0.2101635;0.0019308783105105344
ResNet18_08;0.4289859;0.0027573943297976074
ResNet18_09;0.20339239999999997;0.0008987013074431375
ResNet18_10;0.3477115;0.0025210171062489944
ResNet18_11;0.0735938;0.0008905333008933446
ResNet18_12;0.30051740000000005;0.003181884196509981
Yolo9000_00;6.7794489;0.03574686695208425
Yolo9000_02;4.1390568000000005;0.03198733508687468
Yolo9000_04;2.5503543;0.013259917398309905
Yolo9000_05;1.0670372;0.008883169364590531
Yolo9000_08;2.0362844;0.009961120852594846
Yolo9000_09;0.5716574000000001;0.005511822279428103
Yolo9000_12;2.1026678;0.0378760268264769
Yolo9000_13;0.40100119999999995;0.004059601502610813
