MobilNet_01;0.5339370999999999;0.014553253811089809
MobilNet_02;0.27197419999999994;0.003972240445894473
MobilNet_03;0.4700616;0.004036522889814943
MobilNet_04;0.21954020000000002;0.0017430998709196276
MobilNet_05;0.5324793;0.004761365603479726
MobilNet_06;0.3433655;0.004852012494831402
MobilNet_07;0.43384529999999993;0.005990140333080694
MobilNet_08;0.2596945;0.005866645962558163
MobilNet_09;1.1434279;0.005716295853959909
ResNet18_01;0.4753202999999999;0.015121047139996612
ResNet18_02;0.1931941;0.003105866206068765
ResNet18_03;0.1440088;0.005129619436176527
ResNet18_04;0.15546339999999997;0.0012945227074099468
ResNet18_05;0.10778120000000002;0.0035227087248309334
ResNet18_06;0.1913775;0.0033655719053379283
ResNet18_07;0.20875539999999998;0.004606582794219598
ResNet18_08;0.3047878;0.0034642978162969826
ResNet18_09;0.36098949999999996;0.013183130017184842
ResNet18_10;0.2378271;0.006007393851746355
ResNet18_11;0.06585780000000001;0.0012574272782153232
ResNet18_12;0.18589260000000002;0.0018813555325881467
Yolo9000_00;5.0786714;0.030064088960751755
Yolo9000_02;2.8334238000000003;0.025029097685693755
Yolo9000_04;1.7276709000000001;0.00962707115845734
Yolo9000_05;1.0308571;0.0091095602797281
Yolo9000_08;1.3766619;0.01664873658539892
Yolo9000_09;0.46203569999999994;0.006468063760508242
Yolo9000_12;1.1089881;0.010082200567832397
Yolo9000_13;0.3900573;0.0038407938515364315
Yolo9000_18;1.2329914;0.016206581528502538
Yolo9000_19;0.32377500000000003;0.002627998249618889
Yolo9000_23;19.259242800000003;0.14381207903218696
