MobilNet_01;2.024754;0.022690046496206182
MobilNet_02;1.7607965999999997;0.0069173810680054435
MobilNet_03;4.7582317;0.06113223249326
MobilNet_04;1.6303623000000003;0.03507162198145388
MobilNet_05;4.3832781;0.022904937439120088
MobilNet_06;1.5195712000000001;0.022048883857465434
MobilNet_07;5.051924099999999;0.03250434351421355
MobilNet_08;2.6499115000000004;0.03184654461397655
MobilNet_09;11.031414199999999;0.004894116524971903
ResNet18_01;2.6262287;0.017874500625472033
ResNet18_02;1.4351033999999998;0.01121081166731479
ResNet18_03;0.6198129000000001;0.006335459706288106
ResNet18_04;0.9003615;0.029444669402966646
ResNet18_05;0.2577766;0.0017374869323249563
ResNet18_06;1.3066692;0.02364396476820252
ResNet18_07;0.7335060999999999;0.002011506373343119
ResNet18_08;2.2860321;0.008204477770705322
ResNet18_09;1.3309539999999997;0.0025534185320859365
ResNet18_10;2.6175009;0.0312808522948145
ResNet18_11;0.1710643;0.0011982339546182089
ResNet18_12;2.3587733;0.018721003002243265
Yolo9000_00;46.501138100000006;0.04958698161100457
Yolo9000_02;24.823738100000003;0.14168298769961696
Yolo9000_04;17.2529055;0.06410892194421927
Yolo9000_05;5.7328701;0.02441481284568857
Yolo9000_08;13.578360700000001;0.07088928086255339
Yolo9000_09;2.8065057;0.0389749421707076
Yolo9000_12;13.475885700000001;0.07124772722276829
Yolo9000_13;2.2088669;0.05779240648467594
Yolo9000_18;15.661417199999999;0.07221557782611747
Yolo9000_19;2.399089;0.02375046653436518
Yolo9000_23;249.73804919999998;2.244483475030804
