MobilNet_01;2.6296386;0.00649543124357415
MobilNet_02;2.6596462;0.007714539802217547
MobilNet_03;8.168182599999998;0.004681855021249411
MobilNet_04;2.5124648;0.002856554280947589
MobilNet_05;8.262854299999997;0.01111969174977429
MobilNet_06;2.7524701;0.007587115874296446
MobilNet_07;10.362322299999999;0.0304697946040012
MobilNet_08;5.0481754;0.03720410665020738
MobilNet_09;20.951739999999997;0.016464252293986164
ResNet18_01;4.9848523;0.04233707469830692
ResNet18_02;2.3769699;0.006233651136372689
ResNet18_03;0.6941161;0.013759368578899263
ResNet18_04;1.2737256000000001;0.0017918782994388845
ResNet18_05;0.4234672;0.0012202504497028535
ResNet18_06;2.1324593;0.0028483388158714595
ResNet18_07;1.3385351;0.0022980773028773386
ResNet18_08;4.2021157;0.0014827730810882535
ResNet18_09;2.4648005;0.0012388127582487064
ResNet18_10;5.0967254;0.008052814057209975
ResNet18_11;0.25307840000000004;0.0004482044622714007
ResNet18_12;4.2166247;0.036153481179687294
Yolo9000_00;47.9231325;0.028951356134904144
Yolo9000_02;47.5303858;0.08988899605602571
Yolo9000_04;31.839708499999993;0.030932549976521607
Yolo9000_05;9.6547888;0.013624750271472611
Yolo9000_08;25.7611943;0.0788055924488239
Yolo9000_09;5.352506099999999;0.015920575721059992
Yolo9000_12;25.270396100000003;0.12721299163957198
Yolo9000_13;3.7435641000000004;0.007413657497483945
Yolo9000_18;30.2834099;0.250887913100432
Yolo9000_19;4.525898400000001;0.003857269816852407
Yolo9000_23;491.9896931;2.8592519434676005
