IdRun;MethodParallelization;NameConv;Time(ms);std;NbMicroKernel;AxeFuse1;SizeAxeFuse1;AxeFuse2;SizeAxeFuse2;Schema;Time_search(3.542008638381958)
0;0;Yolo9000_18;52.638898700000006;0.1109106168453238;2;axe_out_channels1_0,axe_yy1_0;32;axe_out_channels2_0,axe_yy2_0;32;C:1, C:1, F:32, Y:1, C:1, X:17, W:3, H:3, X:1, Y:8, C:512, F:32, ;14.633207559585571
1;0;Yolo9000_18;60.484367799999994;0.23586971297977313;2;axe_out_channels1_0,axe_yy1_0;48;axe_xx2_0;17;C:1, C:1, F:16, Y:3, C:1, X:17, W:3, H:3, X:1, Y:4, C:512, F:64, ;26.185020208358765
2;0;Yolo9000_18;50.698298199999996;0.13277051854594824;2;axe_xx1_0;17;axe_out_channels2_0,axe_yy2_0;32;C:1, C:1, F:16, Y:1, C:1, X:17, W:3, H:3, X:1, Y:5, C:512, F:64, ;37.248159885406494
3;0;Yolo9000_18;50.228770600000004;0.10068573556785468;2;axe_xx1_0;17;axe_out_channels2_0,axe_yy2_0;32;C:1, C:1, F:16, Y:1, C:1, X:17, W:3, H:3, X:1, Y:5, C:512, F:64, ;48.368746757507324
4;0;Yolo9000_18;57.348745199999996;0.2514406660267196;2;axe_out_channels1_0,axe_yy1_0;32;axe_xx2_0;17;C:1, C:1, F:16, Y:2, C:1, X:17, W:3, H:3, X:1, Y:5, C:512, F:64, ;59.775391817092896
5;0;Yolo9000_18;53.4976181;0.24705361200696954;2;axe_out_channels1_0,axe_yy1_0;32;axe_xx2_0;17;C:1, C:1, F:16, Y:2, C:1, X:17, W:3, H:3, X:1, Y:5, C:512, F:64, ;71.00728964805603
6;0;Yolo9000_18;60.8067869;0.119369649061602;2;axe_out_channels1_0,axe_yy1_0;48;axe_xx2_0;17;C:1, C:1, F:16, Y:3, C:2, X:17, W:3, H:3, X:1, Y:4, C:256, F:64, ;82.61290431022644
7;0;Yolo9000_18;60.7370009;0.08266747438436609;2;axe_out_channels1_0,axe_yy1_0;48;axe_xx2_0;17;C:1, C:2, F:16, Y:3, C:1, X:17, W:3, H:3, X:1, Y:4, C:256, F:64, ;94.1094741821289
8;0;Yolo9000_18;60.8593843;0.10823132471798522;2;axe_out_channels1_0,axe_yy1_0;48;axe_xx2_0;17;C:2, C:1, F:16, Y:3, C:1, X:17, W:3, H:3, X:1, Y:4, C:256, F:64, ;105.60460090637207
9;0;Yolo9000_18;53.154097;0.1684772614610048;2;axe_out_channels1_0,axe_yy1_0;32;axe_out_channels2_0,axe_yy2_0;32;C:1, C:1, F:32, Y:1, C:2, X:17, W:3, H:3, X:1, Y:8, C:256, F:32, ;116.80860900878906
10;0;Yolo9000_18;53.103245599999994;0.13655918924935107;2;axe_out_channels1_0,axe_yy1_0;32;axe_out_channels2_0,axe_yy2_0;32;C:1, C:2, F:32, Y:1, C:1, X:17, W:3, H:3, X:1, Y:8, C:256, F:32, ;127.92920589447021
11;0;Yolo9000_18;53.12322830000001;0.14530601196031168;2;axe_out_channels1_0,axe_yy1_0;32;axe_out_channels2_0,axe_yy2_0;32;C:2, C:1, F:32, Y:1, C:1, X:17, W:3, H:3, X:1, Y:8, C:256, F:32, ;139.04493641853333
12;0;Yolo9000_18;73.72697640000001;0.15385035115864962;2;axe_xx1_0;17;axe_out_channels2_0,axe_yy2_0;32;C:1, C:1, F:16, Y:1, C:2, X:17, W:3, H:3, X:1, Y:5, C:256, F:64, ;151.16019582748413
13;0;Yolo9000_18;51.0151412;0.08529250673042701;2;axe_xx1_0;17;axe_out_channels2_0,axe_yy2_0;32;C:1, C:2, F:16, Y:1, C:1, X:17, W:3, H:3, X:1, Y:5, C:256, F:64, ;162.2266504764557
14;0;Yolo9000_18;51.172381200000004;0.1523823567285918;2;axe_xx1_0;17;axe_out_channels2_0,axe_yy2_0;32;C:2, C:1, F:16, Y:1, C:1, X:17, W:3, H:3, X:1, Y:5, C:256, F:64, ;173.31888675689697
15;0;Yolo9000_18;49.9176305;0.1591516791185373;2;axe_xx1_0;17;axe_out_channels2_0,axe_yy2_0;32;C:1, C:1, F:16, Y:1, C:2, X:17, W:3, H:3, X:1, Y:5, C:256, F:64, ;184.36496138572693
16;0;Yolo9000_18;50.699630000000006;0.1150765597565367;2;axe_xx1_0;17;axe_out_channels2_0,axe_yy2_0;32;C:1, C:2, F:16, Y:1, C:1, X:17, W:3, H:3, X:1, Y:5, C:256, F:64, ;195.42044377326965
17;0;Yolo9000_18;50.579167;0.2379869993659314;2;axe_xx1_0;17;axe_out_channels2_0,axe_yy2_0;32;C:2, C:1, F:16, Y:1, C:1, X:17, W:3, H:3, X:1, Y:5, C:256, F:64, ;206.47551131248474
18;0;Yolo9000_18;59.73104770000001;0.0872497965866389;2;axe_out_channels1_0,axe_yy1_0;32;axe_xx2_0;17;C:1, C:1, F:16, Y:2, C:2, X:17, W:3, H:3, X:1, Y:5, C:256, F:64, ;217.9767782688141
19;0;Yolo9000_18;59.85524349999999;0.3003765106649493;2;axe_out_channels1_0,axe_yy1_0;32;axe_xx2_0;17;C:1, C:2, F:16, Y:2, C:1, X:17, W:3, H:3, X:1, Y:5, C:256, F:64, ;229.434068441391
