IdRun;MethodParallelization;NameConv;Time(ms);std;NbMicroKernel;AxeFuse1;SizeAxeFuse1;AxeFuse2;SizeAxeFuse2;Schema;Time_search(1.7634782791137695)
0;0;ResNet18_12;1.5940059;0.20562059476737735;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;3.857548713684082
1;0;ResNet18_12;1.7442893000000002;0.23509989769119422;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;5.986833810806274
2;0;ResNet18_12;0.9971671999999998;0.4184415539715911;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;8.125697612762451
3;0;ResNet18_12;0.7286275;0.20647058370152874;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;10.217235565185547
4;0;ResNet18_12;1.5591089999999999;0.1147111004550126;1;axe_out_channels1_0,axe_yy1_0;8;;;C:2, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;12.30690050125122
5;0;ResNet18_12;1.658891;0.36160817370352677;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;14.46975564956665
6;0;ResNet18_12;1.7985015;0.34847673453424405;1;axe_out_channels1_0,axe_yy1_0;8;;;C:2, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;16.626657247543335
7;0;ResNet18_12;1.0249664000000003;0.33509657432662604;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;18.753563404083252
8;0;ResNet18_12;1.0698576;0.35123490195656804;1;axe_out_channels1_0,axe_yy1_0;8;;;C:2, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;20.863183736801147
9;0;ResNet18_12;1.2953896;0.43784189306442567;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:4, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;22.940551280975342
10;0;ResNet18_12;1.5057611;0.1309189753408191;1;axe_out_channels1_0,axe_yy1_0;8;;;C:2, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;25.047861576080322
11;0;ResNet18_12;1.4528918000000002;0.17598417715851614;1;axe_out_channels1_0,axe_yy1_0;8;;;C:4, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;27.14342975616455
12;0;ResNet18_12;1.4390985;0.43668387294775385;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:4, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;29.2628755569458
13;0;ResNet18_12;1.6087232;0.3991757989484833;1;axe_out_channels1_0,axe_yy1_0;8;;;C:2, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;31.40876030921936
14;0;ResNet18_12;1.5987843000000002;0.40750510941583296;1;axe_out_channels1_0,axe_yy1_0;8;;;C:4, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;33.56166934967041
15;0;ResNet18_12;1.4975245000000001;0.289288699927339;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:4, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;35.67180252075195
16;0;ResNet18_12;1.310643;0.3820559164075332;1;axe_out_channels1_0,axe_yy1_0;8;;;C:2, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;37.80521249771118
17;0;ResNet18_12;1.6931885000000002;0.02447073081152256;1;axe_out_channels1_0,axe_yy1_0;8;;;C:4, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;39.90682578086853
18;0;ResNet18_12;1.3062924;0.344663848840925;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:8, X:7, W:3, H:3, X:1, Y:7, C:64, F:64, ;42.01323747634888
19;0;ResNet18_12;1.0507469999999999;0.2591619506239293;1;axe_out_channels1_0,axe_yy1_0;8;;;C:2, F:8, Y:1, C:4, X:7, W:3, H:3, X:1, Y:7, C:64, F:64, ;44.12049174308777
20;0;ResNet18_12;1.4691794000000002;0.37766749730846566;1;axe_out_channels1_0,axe_yy1_0;8;;;C:4, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:64, F:64, ;46.22729301452637
21;0;ResNet18_12;0.960637;0.2500453956352726;1;axe_out_channels1_0,axe_yy1_0;8;;;C:8, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:64, F:64, ;48.31762218475342
