IdRun;MethodParallelization;NameConv;Time(ms);std;NbMicroKernel;AxeFuse1;SizeAxeFuse1;AxeFuse2;SizeAxeFuse2;Schema;Time_search(4.828346252441406)
0;0;MobilNet_02;2.7391538000000004;0.010171781218646002;1;axe_xx1_0,axe_yy1_0,axe_xx1_1,axe_out_channels1_0;8;;;X:1, Y:4, X:1, F:2, C:1, W:3, H:3, X:56, Y:14, C:64, F:32, ;6.281049966812134
0;1;MobilNet_02;2.7567882;0.0036102378813591494;1;axe_xx1_0,axe_yy1_0,axe_xx1_1,axe_out_channels1_0;8;;;X:1, Y:4, X:1, F:2, C:1, W:3, H:3, X:56, Y:14, C:64, F:32, ;7.717252969741821
0;2;MobilNet_02;2.781333;0.006908039664043575;1;axe_xx1_0,axe_yy1_0,axe_xx1_1,axe_out_channels1_0;8;;;X:1, Y:4, X:1, F:2, C:1, W:3, H:3, X:56, Y:14, C:64, F:32, ;9.205390214920044
0;3;MobilNet_02;2.7555142999999997;0.006447153589763432;1;axe_xx1_0,axe_yy1_0,axe_xx1_1,axe_out_channels1_0,axe_in_channels1_0;8;;;X:1, Y:4, X:1, F:2, C:1, W:3, H:3, X:56, Y:14, C:64, F:32, ;10.65043830871582
0;4;MobilNet_02;2.6992001;0.001337026510582249;1;axe_xx1_0;1;;;X:1, Y:4, X:1, F:2, C:1, W:3, H:3, X:56, Y:14, C:64, F:32, ;12.116698026657104
0;5;MobilNet_02;2.7946026;0.005986314445466345;1;axe_xx1_0,axe_yy1_0;4;;;X:1, Y:4, X:1, F:2, C:1, W:3, H:3, X:56, Y:14, C:64, F:32, ;13.575414657592773
1;0;MobilNet_02;3.0027828000000003;0.006788808552316098;2;axe_xx1_0,axe_yy1_0,axe_xx1_1,axe_out_channels1_0;2;axe_xx2_0,axe_yy2_0,axe_xx2_1,axe_out_channels2_0;6;X:1, Y:1, X:1, F:2, C:1, W:3, H:3, X:56, Y:11, C:64, F:32, ;15.241903305053711
1;1;MobilNet_02;3.1280425999999997;0.00559250597138703;2;axe_xx1_0,axe_yy1_0,axe_xx1_1,axe_out_channels1_0;2;axe_xx2_0,axe_yy2_0,axe_xx2_1,axe_out_channels2_0;6;X:1, Y:1, X:1, F:2, C:1, W:3, H:3, X:56, Y:11, C:64, F:32, ;16.917253017425537
1;2;MobilNet_02;3.0002500000000003;0.004912640939454091;2;axe_xx1_0,axe_yy1_0,axe_xx1_1,axe_out_channels1_0;2;axe_xx2_0,axe_yy2_0,axe_xx2_1,axe_out_channels2_0;6;X:1, Y:1, X:1, F:2, C:1, W:3, H:3, X:56, Y:11, C:64, F:32, ;18.59078311920166
1;3;MobilNet_02;3.1238632;0.008634121701713442;2;axe_xx1_0,axe_yy1_0,axe_xx1_1,axe_out_channels1_0,axe_in_channels1_0;2;axe_xx2_0,axe_yy2_0,axe_xx2_1,axe_out_channels2_0,axe_in_channels2_0;6;X:1, Y:1, X:1, F:2, C:1, W:3, H:3, X:56, Y:11, C:64, F:32, ;20.26716375350952
1;4;MobilNet_02;2.9507184000000004;0.0034091745687189726;2;axe_xx1_0;1;axe_xx2_0;1;X:1, Y:1, X:1, F:2, C:1, W:3, H:3, X:56, Y:11, C:64, F:32, ;21.964240312576294
1;5;MobilNet_02;3.141198;0.027153529671112734;2;axe_xx1_0,axe_yy1_0;1;axe_xx2_0,axe_yy2_0;3;X:1, Y:1, X:1, F:2, C:1, W:3, H:3, X:56, Y:11, C:64, F:32, ;23.645663261413574
