IdRun;MethodParallelization;NameConv;Time(ms);std;NbMicroKernel;AxeFuse1;SizeAxeFuse1;AxeFuse2;SizeAxeFuse2;Schema;Time_search(3.880479335784912)
0;0;Yolo9000_12;3.4740681;0.02600601654406147;2;axe_out_channels1_0,axe_out_channels1_1,axe_xx1_0,axe_yy1_0,axe_out_channels1_2;136;axe_out_channels2_0,axe_out_channels2_1,axe_xx2_0,axe_yy2_0,axe_out_channels2_2;544;F:1, F:1, X:17, Y:1, F:8, C:1, W:3, H:3, X:2, Y:6, C:256, F:64, ;9.715075254440308
0;1;Yolo9000_12;3.6032033999999995;0.026392120809817426;2;axe_out_channels1_0,axe_out_channels1_1,axe_xx1_0,axe_yy1_0,axe_out_channels1_2;136;axe_out_channels2_0,axe_out_channels2_1,axe_xx2_0,axe_yy2_0,axe_out_channels2_2;544;F:1, F:1, X:17, Y:1, F:8, C:1, W:3, H:3, X:2, Y:6, C:256, F:64, ;15.798089504241943
0;2;Yolo9000_12;3.318117;0.14490921447720298;2;axe_out_channels1_0,axe_out_channels1_1,axe_xx1_0,axe_yy1_0,axe_out_channels1_2;136;axe_out_channels2_0,axe_out_channels2_1,axe_xx2_0,axe_yy2_0,axe_out_channels2_2;544;F:1, F:1, X:17, Y:1, F:8, C:1, W:3, H:3, X:2, Y:6, C:256, F:64, ;21.67093586921692
0;3;Yolo9000_12;2.2448181000000003;0.6391422454645679;2;axe_out_channels1_0,axe_out_channels1_1,axe_xx1_0,axe_yy1_0,axe_out_channels1_2,axe_in_channels1_0;136;axe_out_channels2_0,axe_out_channels2_1,axe_xx2_0,axe_yy2_0,axe_out_channels2_2,axe_in_channels2_0;544;F:1, F:1, X:17, Y:1, F:8, C:1, W:3, H:3, X:2, Y:6, C:256, F:64, ;27.511724948883057
1;0;Yolo9000_12;2.0495221999999997;0.4853932296729735;2;axe_out_channels1_0,axe_out_channels1_1,axe_xx1_0,axe_yy1_0,axe_out_channels1_2;136;axe_out_channels2_0,axe_out_channels2_1,axe_xx2_0,axe_yy2_0,axe_out_channels2_2;544;F:1, F:2, X:17, Y:1, F:4, C:1, W:3, H:3, X:2, Y:6, C:256, F:64, ;33.2237913608551
1;1;Yolo9000_12;1.879979;0.01933634640256529;2;axe_out_channels1_0,axe_out_channels1_1,axe_xx1_0,axe_yy1_0,axe_out_channels1_2;136;axe_out_channels2_0,axe_out_channels2_1,axe_xx2_0,axe_yy2_0,axe_out_channels2_2;544;F:1, F:2, X:17, Y:1, F:4, C:1, W:3, H:3, X:2, Y:6, C:256, F:64, ;39.22620868682861
1;2;Yolo9000_12;1.8039213;0.012033237295507754;2;axe_out_channels1_0,axe_out_channels1_1,axe_xx1_0,axe_yy1_0,axe_out_channels1_2;136;axe_out_channels2_0,axe_out_channels2_1,axe_xx2_0,axe_yy2_0,axe_out_channels2_2;544;F:1, F:2, X:17, Y:1, F:4, C:1, W:3, H:3, X:2, Y:6, C:256, F:64, ;45.06179213523865
1;3;Yolo9000_12;2.2357642;0.66381919934208;2;axe_out_channels1_0,axe_out_channels1_1,axe_xx1_0,axe_yy1_0,axe_out_channels1_2,axe_in_channels1_0;136;axe_out_channels2_0,axe_out_channels2_1,axe_xx2_0,axe_yy2_0,axe_out_channels2_2,axe_in_channels2_0;544;F:1, F:2, X:17, Y:1, F:4, C:1, W:3, H:3, X:2, Y:6, C:256, F:64, ;50.86371302604675
2;0;Yolo9000_12;1.8187039999999999;0.008023205892908336;2;axe_out_channels1_0,axe_out_channels1_1,axe_xx1_0,axe_yy1_0,axe_out_channels1_2;136;axe_out_channels2_0,axe_out_channels2_1,axe_xx2_0,axe_yy2_0,axe_out_channels2_2;544;F:1, F:4, X:17, Y:1, F:2, C:1, W:3, H:3, X:2, Y:6, C:256, F:64, ;56.86690139770508
2;1;Yolo9000_12;1.8690467000000002;0.011184365480884452;2;axe_out_channels1_0,axe_out_channels1_1,axe_xx1_0,axe_yy1_0,axe_out_channels1_2;136;axe_out_channels2_0,axe_out_channels2_1,axe_xx2_0,axe_yy2_0,axe_out_channels2_2;544;F:1, F:4, X:17, Y:1, F:2, C:1, W:3, H:3, X:2, Y:6, C:256, F:64, ;62.925721168518066
