IdRun;MethodParallelization;NameConv;Time(ms);std;NbMicroKernel;AxeFuse1;SizeAxeFuse1;AxeFuse2;SizeAxeFuse2;Schema;Time_search(1.7843880653381348)
0;0;ResNet18_12;2.8089074;0.0381938420748686;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;3.7600808143615723
0;1;ResNet18_12;0.24774220000000002;0.010274153189436102;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;5.45705246925354
0;2;ResNet18_12;0.2321254;0.009953327515961686;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;7.16077184677124
0;3;ResNet18_12;0.23998239999999998;0.009824010608707618;1;axe_in_channels1_0,axe_out_channels1_0,axe_yy1_0,axe_in_channels1_1,axe_xx1_0;56;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;8.867514610290527
0;4;ResNet18_12;4.5850226;0.01633671708881567;1;axe_in_channels1_0;1;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;10.972902774810791
0;5;ResNet18_12;1.5172447999999998;0.32637493993497724;1;axe_in_channels1_0,axe_out_channels1_0;8;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;12.876672983169556
1;0;ResNet18_12;2.0231696;0.12367678841900767;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;14.823747158050537
1;1;ResNet18_12;0.2608277;0.014912264543321388;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;16.550020933151245
1;2;ResNet18_12;0.2693355;0.013571546192309847;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;18.277291774749756
1;3;ResNet18_12;0.2736923;0.013898220598695351;1;axe_in_channels1_0,axe_out_channels1_0,axe_yy1_0,axe_in_channels1_1,axe_xx1_0;56;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;20.016551971435547
1;4;ResNet18_12;5.1070897;0.17827228313007595;1;axe_in_channels1_0;1;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;22.17629861831665
1;5;ResNet18_12;1.8486449;0.17448860687646628;1;axe_in_channels1_0,axe_out_channels1_0;8;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;24.117136478424072
2;0;ResNet18_12;1.588353;0.227792396035952;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;26.034740924835205
2;1;ResNet18_12;0.2462164;0.012267811697283259;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;27.7624728679657
2;2;ResNet18_12;0.2575897;0.005711029890483839;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;29.495880365371704
2;3;ResNet18_12;0.2640957;0.005002019213277783;1;axe_in_channels1_0,axe_out_channels1_0,axe_yy1_0,axe_in_channels1_1,axe_xx1_0;56;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;31.223801612854004
2;4;ResNet18_12;5.0968385000000005;0.030611584174132327;1;axe_in_channels1_0;1;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;33.37854766845703
2;5;ResNet18_12;1.6031579;0.5068881002573349;1;axe_in_channels1_0,axe_out_channels1_0;8;;;C:1, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;35.299196004867554
3;0;ResNet18_12;1.3369051;0.4738486928401196;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;37.21886920928955
3;1;ResNet18_12;0.2320062;0.007165375716597143;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;38.935712575912476
3;2;ResNet18_12;0.23379370000000002;0.005508351006426519;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;40.63187098503113
3;4;ResNet18_12;4.7225212999999995;0.06086619491647236;1;axe_in_channels1_0;1;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;43.74815130233765
3;5;ResNet18_12;0.8319834;0.2547649455412577;1;axe_in_channels1_0,axe_out_channels1_0;8;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;45.649155139923096
4;0;ResNet18_12;1.4175628;0.44191556963311446;1;axe_out_channels1_0,axe_yy1_0;8;;;C:2, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;47.55101943016052
4;1;ResNet18_12;0.25238910000000003;0.01182522274166537;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:2, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;49.26461935043335
4;2;ResNet18_12;0.22964350000000003;0.006238395919625485;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:2, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;50.95373725891113
5;0;ResNet18_12;0.8871695;0.2869786795520705;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;56.237107038497925
5;1;ResNet18_12;0.2777771;0.012488677051233243;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;57.964664936065674
5;2;ResNet18_12;0.2816166;0.012936129886484602;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;59.699907541275024
5;4;ResNet18_12;4.8890278;0.04051896466791808;1;axe_in_channels1_0;1;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;62.85771322250366
5;5;ResNet18_12;1.061697;0.3921358786359646;1;axe_in_channels1_0,axe_out_channels1_0;8;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;64.78341817855835
6;0;ResNet18_12;1.9561226999999999;0.19886260698987632;1;axe_out_channels1_0,axe_yy1_0;8;;;C:2, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;66.74163866043091
6;1;ResNet18_12;0.2788459;0.009035701936761759;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:2, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;68.4650251865387
6;2;ResNet18_12;0.2802147;0.016010075427992206;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:2, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;70.17941761016846
7;0;ResNet18_12;1.5837637;0.25528018614575243;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;75.51516771316528
7;1;ResNet18_12;0.2451939;0.0036869337246552164;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;77.23509764671326
7;2;ResNet18_12;0.2425782;0.010218724145410717;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;78.96440362930298
7;4;ResNet18_12;4.802630300000001;0.06082883306960606;1;axe_in_channels1_0;1;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;82.11423063278198
7;5;ResNet18_12;0.8647870000000001;0.18668541281685616;1;axe_in_channels1_0,axe_out_channels1_0;8;;;C:1, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;84.03031921386719
8;0;ResNet18_12;1.4335746;0.3855804145612689;1;axe_out_channels1_0,axe_yy1_0;8;;;C:2, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;85.94526767730713
8;1;ResNet18_12;0.24827790000000002;0.003566699775703025;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:2, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;87.66947221755981
8;2;ResNet18_12;0.2578302;0.009896980598142046;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:2, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;89.39293789863586
9;0;ResNet18_12;1.5532951000000002;0.18209194120358546;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:4, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;94.73896503448486
9;1;ResNet18_12;0.27286399999999994;0.003914092129728173;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:1, F:8, Y:1, C:4, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;96.4429988861084
9;2;ResNet18_12;0.2253572;0.011022098065250558;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:1, F:8, Y:1, C:4, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;98.14212989807129
9;4;ResNet18_12;4.673965300000001;0.08575180078231581;1;axe_in_channels1_0;1;;;C:1, F:8, Y:1, C:4, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;101.34246873855591
9;5;ResNet18_12;1.6137721000000003;0.18065612809725;1;axe_in_channels1_0,axe_out_channels1_0;8;;;C:1, F:8, Y:1, C:4, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;103.26864337921143
10;0;ResNet18_12;1.210037;0.23730160574467252;1;axe_out_channels1_0,axe_yy1_0;8;;;C:2, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;105.18048167228699
10;1;ResNet18_12;0.27559419999999996;0.0037754840166527013;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:2, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;106.88439106941223
10;2;ResNet18_12;0.2333021;0.009803774767404646;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:2, F:8, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;108.58894038200378
11;0;ResNet18_12;1.8125963999999999;0.11813291307861665;1;axe_out_channels1_0,axe_yy1_0;8;;;C:4, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;113.97156715393066
11;1;ResNet18_12;0.26969279999999995;0.005135697144497522;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:4, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;115.68908905982971
11;2;ResNet18_12;0.2396528;0.006479902264695039;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:4, F:8, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;117.37882113456726
12;0;ResNet18_12;0.9612914000000001;0.39089982193656725;1;axe_out_channels1_0,axe_yy1_0;8;;;C:1, F:8, Y:1, C:4, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;122.72720623016357
12;1;ResNet18_12;0.3008157;0.00827196969348898;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:1, F:8, Y:1, C:4, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;124.45028018951416
12;2;ResNet18_12;0.2746895;0.015953054348619277;1;axe_out_channels1_0,axe_yy1_0,axe_xx1_0;56;;;C:1, F:8, Y:1, C:4, X:7, W:3, H:3, X:1, Y:7, C:128, F:64, ;126.17772912979126
