IdRun;MethodParallelization;NameConv;Time(ms);std;NbMicroKernel;AxeFuse1;SizeAxeFuse1;AxeFuse2;SizeAxeFuse2;Schema;Time_search(2.1694321632385254)
0;0;MobilNet_09;6.5707468;0.017765188424556346;1;axe_out_channels1_0,axe_yy1_0;16;;;C:1, C:1, F:16, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:1024, F:64, ;9.861825466156006
1;0;MobilNet_09;7.0358513;0.01863740727703298;1;axe_out_channels1_0,axe_yy1_0;16;;;C:1, C:1, F:16, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:1024, F:64, ;17.80994963645935
2;0;MobilNet_09;6.2978917;0.079508564616713;1;axe_out_channels1_0,axe_yy1_0;16;;;C:1, C:1, F:16, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:1024, F:64, ;25.703210830688477
3;0;MobilNet_09;2.807957;0.11596769952965362;1;axe_out_channels1_0,axe_yy1_0;16;;;C:1, C:1, F:16, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;33.263288736343384
4;0;MobilNet_09;5.1039411;0.04594493633785973;1;axe_out_channels1_0,axe_yy1_0;16;;;C:1, C:2, F:16, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;40.935638427734375
5;0;MobilNet_09;4.7397951;0.823322217686909;1;axe_out_channels1_0,axe_yy1_0;16;;;C:2, C:1, F:16, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;48.66863703727722
6;0;MobilNet_09;3.1885330999999995;0.21006534968787677;1;axe_out_channels1_0,axe_yy1_0;16;;;C:1, C:1, F:16, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;56.291136264801025
7;0;MobilNet_09;3.8630868;0.25360100964696486;1;axe_out_channels1_0,axe_yy1_0;16;;;C:1, C:2, F:16, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;63.91451668739319
8;0;MobilNet_09;4.3042034000000005;0.3086883681858454;1;axe_out_channels1_0,axe_yy1_0;16;;;C:2, C:1, F:16, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;71.4994249343872
9;0;MobilNet_09;3.0213813;0.3506550165901095;1;axe_out_channels1_0,axe_yy1_0;16;;;C:1, C:1, F:16, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;79.13022351264954
10;0;MobilNet_09;3.7579854999999993;0.007274021119710909;1;axe_out_channels1_0,axe_yy1_0;16;;;C:1, C:2, F:16, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;86.76366567611694
11;0;MobilNet_09;3.7758025;0.01122878791544303;1;axe_out_channels1_0,axe_yy1_0;16;;;C:2, C:1, F:16, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:512, F:64, ;94.3690390586853
12;0;MobilNet_09;2.9019039999999996;0.1715826424851885;1;axe_out_channels1_0,axe_yy1_0;16;;;C:1, C:1, F:16, Y:1, C:4, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;101.90761613845825
13;0;MobilNet_09;3.0293969000000005;0.21262145283082334;1;axe_out_channels1_0,axe_yy1_0;16;;;C:1, C:2, F:16, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;109.45409607887268
14;0;MobilNet_09;3.2378232000000002;0.159396545966216;1;axe_out_channels1_0,axe_yy1_0;16;;;C:1, C:4, F:16, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;117.00769758224487
15;0;MobilNet_09;3.7470589999999993;0.014150249460698573;1;axe_out_channels1_0,axe_yy1_0;16;;;C:2, C:1, F:16, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;124.66528058052063
16;0;MobilNet_09;3.119591;0.11943641140037654;1;axe_out_channels1_0,axe_yy1_0;16;;;C:2, C:2, F:16, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;132.26174998283386
17;0;MobilNet_09;3.2467186000000003;0.1568197103984062;1;axe_out_channels1_0,axe_yy1_0;16;;;C:4, C:1, F:16, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;139.84037113189697
18;0;MobilNet_09;2.9332205;0.16222287521138928;1;axe_out_channels1_0,axe_yy1_0;16;;;C:1, C:1, F:16, Y:1, C:4, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;147.4153757095337
19;0;MobilNet_09;3.3858636000000004;0.14657840735265204;1;axe_out_channels1_0,axe_yy1_0;16;;;C:1, C:2, F:16, Y:1, C:2, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;155.01823115348816
20;0;MobilNet_09;5.849435099999999;0.7638674493909855;1;axe_out_channels1_0,axe_yy1_0;16;;;C:1, C:4, F:16, Y:1, C:1, X:7, W:3, H:3, X:1, Y:7, C:256, F:64, ;162.75266480445862
