IdRun;MethodParallelization;NameConv;Time(ms);std;NbMicroKernel;AxeFuse1;SizeAxeFuse1;AxeFuse2;SizeAxeFuse2;Schema;Time_search(3.5139286518096924)
0;0;Yolo9000_18;6.9728747;1.1515059361028106;2;axe_out_channels1_0,axe_yy1_0;32;axe_out_channels2_0,axe_yy2_0;32;C:1, C:1, F:32, Y:1, C:1, X:17, W:3, H:3, X:1, Y:8, C:512, F:32, ;12.552878856658936
1;0;Yolo9000_18;5.0246651;0.13258111671384432;2;axe_out_channels1_0,axe_yy1_0;48;axe_xx2_0;17;C:1, C:1, F:16, Y:3, C:1, X:17, W:3, H:3, X:1, Y:4, C:512, F:64, ;21.401491165161133
2;0;Yolo9000_18;4.281218600000001;0.17109057372292608;2;axe_xx1_0;17;axe_out_channels2_0,axe_yy2_0;32;C:1, C:1, F:16, Y:1, C:1, X:17, W:3, H:3, X:1, Y:5, C:512, F:64, ;30.151559114456177
3;0;Yolo9000_18;4.3849957;0.26483778058768365;2;axe_xx1_0;17;axe_out_channels2_0,axe_yy2_0;32;C:1, C:1, F:16, Y:1, C:1, X:17, W:3, H:3, X:1, Y:5, C:512, F:64, ;38.96186280250549
4;0;Yolo9000_18;5.735779699999999;0.15417814841283425;2;axe_out_channels1_0,axe_yy1_0;32;axe_xx2_0;17;C:1, C:1, F:16, Y:2, C:1, X:17, W:3, H:3, X:1, Y:5, C:512, F:64, ;47.857492446899414
5;0;Yolo9000_18;5.2608191;0.19279984861583788;2;axe_out_channels1_0,axe_yy1_0;32;axe_xx2_0;17;C:1, C:1, F:16, Y:2, C:1, X:17, W:3, H:3, X:1, Y:5, C:512, F:64, ;56.794719219207764
6;0;Yolo9000_18;5.018118800000001;0.04434272724765579;2;axe_out_channels1_0,axe_yy1_0;48;axe_xx2_0;17;C:1, C:1, F:16, Y:3, C:2, X:17, W:3, H:3, X:1, Y:4, C:256, F:64, ;65.50016212463379
7;0;Yolo9000_18;5.005638299999999;0.05391082900317922;2;axe_out_channels1_0,axe_yy1_0;48;axe_xx2_0;17;C:1, C:2, F:16, Y:3, C:1, X:17, W:3, H:3, X:1, Y:4, C:256, F:64, ;74.16714286804199
8;0;Yolo9000_18;5.033555999999999;0.03752354581859216;2;axe_out_channels1_0,axe_yy1_0;48;axe_xx2_0;17;C:2, C:1, F:16, Y:3, C:1, X:17, W:3, H:3, X:1, Y:4, C:256, F:64, ;83.21529960632324
9;0;Yolo9000_18;9.173766699999998;1.0242121132228472;2;axe_out_channels1_0,axe_yy1_0;32;axe_out_channels2_0,axe_yy2_0;32;C:1, C:1, F:32, Y:1, C:2, X:17, W:3, H:3, X:1, Y:8, C:256, F:32, ;92.42404532432556
